Index	Entry	Entry.name	Protein.names	Gene.names
190659	B7V1A6	ILVC_PSEA8	Ketol-acid reductoisomerase (NADP(+)) (KARI) (EC 1.1.1.86) (Acetohydroxy-acid isomeroreductase) (AHIR) (Alpha-keto-beta-hydroxylacyl reductoisomerase) (Ketol-acid reductoisomerase type 1) (Ketol-acid reductoisomerase type I)	ilvC PLES_50791
476342	B7V1D2	TRMA_PSEA8	tRNA/tmRNA (uracil-C(5))-methyltransferase (EC 2.1.1.-) (EC 2.1.1.35) (tRNA (uracil(54)-C(5))-methyltransferase) (tRNA(m5U54)-methyltransferase) (RUMT) (tmRNA (uracil(341)-C(5))-methyltransferase)	trmA PLES_51051
430351	B7V1D3	SFSA_PSEA8	Sugar fermentation stimulation protein homolog	sfsA PLES_51061
154225	B7V1D6	GLUQ_PSEA8	Glutamyl-Q tRNA(Asp) synthetase (Glu-Q-RSs) (EC 6.1.1.-)	gluQ PLES_51091
290077	B7V1E2	PANC_PSEA8	Pantothenate synthetase (PS) (EC 6.3.2.1) (Pantoate--beta-alanine ligase) (Pantoate-activating enzyme)	panC PLES_51151
290559	B7V1E3	PAND_PSEA8	Aspartate 1-decarboxylase (EC 4.1.1.11) (Aspartate alpha-decarboxylase) [Cleaved into: Aspartate 1-decarboxylase beta chain; Aspartate 1-decarboxylase alpha chain]	panD PLES_51161
140828	B7V1E4	G6PI_PSEA8	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	pgi PLES_51171
307238	B7V1F2	PNP_PSEA8	Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8) (Polynucleotide phosphorylase) (PNPase)	pnp PLES_51251
401507	B7V1F3	RS15_PSEA8	30S ribosomal protein S15	rpsO PLES_51261
336752	B7V1F5	RBFA_PSEA8	Ribosome-binding factor A	rbfA PLES_51281
187487	B7V1F6	IF2_PSEA8	Translation initiation factor IF-2	infB PLES_51291
349292	B7V1F8	RIMP_PSEA8	Ribosome maturation factor RimP	rimP PLES_51311
473994	B7V1G0	TPIS_PSEA8	Triosephosphate isomerase (TIM) (TPI) (EC 5.3.1.1) (Triose-phosphate isomerase)	tpiA PLES_51331
150870	B7V1G1	GLMM_PSEA8	Phosphoglucosamine mutase (EC 5.4.2.10)	glmM PLES_51341
380324	B7V1G4	RLME_PSEA8	Ribosomal RNA large subunit methyltransferase E (EC 2.1.1.166) (23S rRNA Um2552 methyltransferase) (rRNA (uridine-2'-O-)-methyltransferase)	rlmE ftsJ rrmJ PLES_51371
88937	B7V1H1	DAPB_PSEA8	4-hydroxy-tetrahydrodipicolinate reductase (HTPA reductase) (EC 1.17.1.8)	dapB PLES_51441
101005	B7V1H2	DNAJ_PSEA8	Chaperone protein DnaJ	dnaJ PLES_51451
101763	B7V1H3	DNAK_PSEA8	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK PLES_51461
160420	B7V1H4	GRPE_PSEA8	Protein GrpE (HSP-70 cofactor)	grpE PLES_51471
384410	B7V1H8	RNFH_PSEA8	Protein RnfH	rnfH PLES_51511
441191	B7V1I0	SSRP_PSEA8	SsrA-binding protein (Small protein B)	smpB PLES_51531
217200	B7V1I3	LLDD_PSEA8	L-lactate dehydrogenase (EC 1.1.-.-)	lldD PLES_51561
437607	B7V1I5	SPEH_PSEA8	S-adenosylmethionine decarboxylase proenzyme (AdoMetDC) (SAMDC) (EC 4.1.1.50) [Cleaved into: S-adenosylmethionine decarboxylase beta chain; S-adenosylmethionine decarboxylase alpha chain]	speH PLES_51581
428393	B7V1L9	SELA_PSEA8	L-seryl-tRNA(Sec) selenium transferase (EC 2.9.1.1) (Selenocysteine synthase) (Sec synthase) (Selenocysteinyl-tRNA(Sec) synthase)	selA PLES_51921
312572	B7V1R2	PRMA_PSEA8	Ribosomal protein L11 methyltransferase (L11 Mtase) (EC 2.1.1.-)	prmA PLES_52351
325268	B7V1R6	PUR9_PSEA8	Bifunctional purine biosynthesis protein PurH [Includes: Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3) (AICAR transformylase); IMP cyclohydrolase (EC 3.5.4.10) (ATIC) (IMP synthase) (Inosinicase)]	purH PLES_52391
493895	B7V1S8	URE3_PSEA8	Urease subunit gamma (EC 3.5.1.5) (Urea amidohydrolase subunit gamma)	ureA PLES_52511
493630	B7V1T0	URE2_PSEA8	Urease subunit beta (EC 3.5.1.5) (Urea amidohydrolase subunit beta)	ureB PLES_52531
281427	B7V1T5	OADC_PSEA8	Oxaloacetate decarboxylase (EC 4.1.1.3)	PLES_52581
494397	B7V1V4	UREE_PSEA8	Urease accessory protein UreE	ureE PLES_52771
494621	B7V1V5	UREF_PSEA8	Urease accessory protein UreF	ureF PLES_52781
494879	B7V1V6	UREG_PSEA8	Urease accessory protein UreG	ureG PLES_52791
259201	B7V1Y3	NADE_PSEA8	NH(3)-dependent NAD(+) synthetase (EC 6.3.1.5)	nadE PLES_53061
379311	B7V1Z5	RL9_PSEA8	50S ribosomal protein L9	rplI PLES_53181
403976	B7V1Z7	RS18_PSEA8	30S ribosomal protein S18	rpsR PLES_53201
411211	B7V1Z8	RS6_PSEA8	30S ribosomal protein S6	rpsF PLES_53211
326017	B7V201	PURA_PSEA8	Adenylosuccinate synthetase (AMPSase) (AdSS) (EC 6.3.4.4) (IMP--aspartate ligase)	purA PLES_53241
175861	B7V202	HISZ_PSEA8	ATP phosphoribosyltransferase regulatory subunit	hisZ PLES_53251
170970	B7V207	HFQ_PSEA8	RNA-binding protein Hfq	hfq PLES_53301
236150	B7V208	MIAA_PSEA8	tRNA dimethylallyltransferase (EC 2.5.1.75) (Dimethylallyl diphosphate:tRNA dimethylallyltransferase) (DMAPP:tRNA dimethylallyltransferase) (DMATase) (Isopentenyl-diphosphate:tRNA isopentenyltransferase) (IPP transferase) (IPPT) (IPTase)	miaA PLES_53311
255605	B7V209	MUTL_PSEA8	DNA mismatch repair protein MutL	mutL PLES_53321
10510	B7V265	ADE_PSEA8	Adenine deaminase (ADE) (EC 3.5.4.2) (Adenine aminohydrolase) (AAH)	PLES_01491
228989	B7V2C0	MDCB_PSEA8	Probable 2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase (2-(5''-triphosphoribosyl)-3'-dephospho-CoA synthase) (EC 2.4.2.52)	mdcB PLES_02041
229006	B7V2C1	MDCC_PSEA8	Malonate decarboxylase acyl carrier protein (Malonate decarboxylase subunit delta)	mdcC PLES_02051
12128	B7V2K4	AGUA_PSEA8	Agmatine deiminase (EC 3.5.3.12) (Agmatine iminohydrolase)	aguA PLES_02881
388871	B7V2P3	RPIA_PSEA8	Ribose-5-phosphate isomerase A (EC 5.3.1.6) (Phosphoriboisomerase A) (PRI)	rpiA PLES_03271
393225	B7V2P9	RPPH_PSEA8	RNA pyrophosphohydrolase (EC 3.6.1.-) ((Di)nucleoside polyphosphate hydrolase)	rppH nudH PLES_03331
214759	B7V2Q4	LGT_PSEA8	Prolipoprotein diacylglyceryl transferase (EC 2.4.99.-)	lgt PLES_03381
486670	B7V2Q5	TYSY_PSEA8	Thymidylate synthase (TS) (TSase) (EC 2.1.1.45)	thyA PLES_03391
191248	B7V2R6	ILVD_PSEA8	Dihydroxy-acid dehydratase (DAD) (EC 4.2.1.9)	ilvD PLES_03501
136492	B7V2S0	FPG_PSEA8	Formamidopyrimidine-DNA glycosylase (Fapy-DNA glycosylase) (EC 3.2.2.23) (DNA-(apurinic or apyrimidinic site) lyase MutM) (AP lyase MutM) (EC 4.2.99.18)	mutM fpg PLES_03541
70031	B7V2S6	COAD_PSEA8	Phosphopantetheine adenylyltransferase (EC 2.7.7.3) (Dephospho-CoA pyrophosphorylase) (Pantetheine-phosphate adenylyltransferase) (PPAT)	coaD PLES_03601
417278	B7V2T3	RSMJ_PSEA8	Ribosomal RNA small subunit methyltransferase J (EC 2.1.1.242) (16S rRNA m2G1516 methyltransferase) (rRNA (guanine-N(2)-)-methyltransferase)	rsmJ PLES_13041
304602	B7V2U0	PLSB_PSEA8	Glycerol-3-phosphate acyltransferase (GPAT) (EC 2.3.1.15)	plsB PLES_13111
15213	B7V2X1	AMIE_PSEA8	Aliphatic amidase (EC 3.5.1.4) (Acylamide amidohydrolase)	amiE PLES_16981
425969	B7V2Y0	SDHD_PSEA8	Probable D-serine dehydratase (EC 4.3.1.18) (D-serine deaminase) (DSD)	dsdA PLES_17071
125994	B7V2Z1	FABV_PSEA8	Enoyl-[acyl-carrier-protein] reductase [NADH] (ENR) (EC 1.3.1.9)	fabV PLES_21131
361123	B7V309	RL20_PSEA8	50S ribosomal protein L20	rplT PLES_23421
449353	B7V310	SYFA_PSEA8	Phenylalanine--tRNA ligase alpha subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase alpha subunit) (PheRS)	pheS PLES_23431
189084	B7V312	IHFA_PSEA8	Integration host factor subunit alpha (IHF-alpha)	ihfA himA PLES_23451
414422	B7V341	RSGA_PSEA8	Putative ribosome biogenesis GTPase RsgA (EC 3.6.1.-)	rsgA PLES_53381
319945	B7V346	PSD_PSEA8	Phosphatidylserine decarboxylase proenzyme (EC 4.1.1.65) [Cleaved into: Phosphatidylserine decarboxylase alpha chain; Phosphatidylserine decarboxylase beta chain]	psd PLES_53431
466115	B7V362	THIC_PSEA8	Phosphomethylpyrimidine synthase (EC 4.1.99.17) (Hydroxymethylpyrimidine phosphate synthase) (HMP-P synthase) (HMP-phosphate synthase) (HMPP synthase) (Thiamine biosynthesis protein ThiC)	thiC PLES_53591
176286	B7V388	HLDE_PSEA8	Bifunctional protein HldE [Includes: D-beta-D-heptose 7-phosphate kinase (EC 2.7.1.167) (D-beta-D-heptose 7-phosphotransferase) (D-glycero-beta-D-manno-heptose-7-phosphate kinase); D-beta-D-heptose 1-phosphate adenylyltransferase (EC 2.7.7.70) (D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase)]	hldE PLES_53851
247612	B7V3B1	MSRA_PSEA8	Peptide methionine sulfoxide reductase MsrA (Protein-methionine-S-oxide reductase) (EC 1.8.4.11) (Peptide-methionine (S)-S-oxide reductase) (Peptide Met(O) reductase)	msrA PLES_54081
528172	B7V3B6	Y5413_PSEA8	UPF0061 protein PLES_54131	PLES_54131
92674	B7V3C7	DCUP_PSEA8	Uroporphyrinogen decarboxylase (UPD) (URO-D) (EC 4.1.1.37)	hemE PLES_54241
25320	B7V3D1	AROB_PSEA8	3-dehydroquinate synthase (EC 4.2.3.4)	aroB PLES_54281
27193	B7V3D2	AROK_PSEA8	Shikimate kinase (SK) (EC 2.7.1.71)	aroK PLES_54291
369962	B7V3E2	RL31_PSEA8	50S ribosomal protein L31	rpmE PLES_54391
455743	B7V3E4	SYR_PSEA8	Arginine--tRNA ligase (EC 6.1.1.19) (Arginyl-tRNA synthetase) (ArgRS)	argS PLES_54411
180943	B7V3E6	HSLV_PSEA8	ATP-dependent protease subunit HslV (EC 3.4.25.2)	hslV PLES_54431
180511	B7V3E7	HSLU_PSEA8	ATP-dependent protease ATPase subunit HslU (Unfoldase HslU)	hslU PLES_54441
488761	B7V3F6	UBIE_PSEA8	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE (EC 2.1.1.163) (EC 2.1.1.201) (2-methoxy-6-polyprenyl-1,4-benzoquinol methylase) (Demethylmenaquinone methyltransferase)	ubiE PLES_54531
488237	B7V3F8	UBIB_PSEA8	Probable protein kinase UbiB (EC 2.7.-.-) (Ubiquinone biosynthesis protein UbiB)	ubiB PLES_54551
172769	B7V3F9	HIS3_PSEA8	Phosphoribosyl-AMP cyclohydrolase (PRA-CH) (EC 3.5.4.19)	hisI PLES_54561
172436	B7V3G0	HIS2_PSEA8	Phosphoribosyl-ATP pyrophosphatase (PRA-PH) (EC 3.6.1.31)	hisE PLES_54571
461089	B7V3G1	TATA_PSEA8	Sec-independent protein translocase protein TatA	tatA PLES_54581
284085	B7V3H0	OPGH_PSEA8	Glucans biosynthesis glucosyltransferase H (EC 2.4.1.-)	opgH PLES_54671
284029	B7V3H1	OPGG_PSEA8	Glucans biosynthesis protein G	opgG PLES_54681
106578	B7V3H2	DTD_PSEA8	D-aminoacyl-tRNA deacylase (EC 3.1.1.96) (D-tyrosyl-tRNA(Tyr) deacylase)	dtd PLES_54691
183306	B7V3I5	HUTI_PSEA8	Imidazolonepropionase (EC 3.5.2.7) (Imidazolone-5-propionate hydrolase)	hutI PLES_54821
183079	B7V3J1	HUTH_PSEA8	Histidine ammonia-lyase (Histidase) (EC 4.3.1.3)	hutH PLES_54881
183547	B7V3J3	HUTU_PSEA8	Urocanate hydratase (Urocanase) (EC 4.2.1.49) (Imidazolonepropionate hydrolase)	hutU PLES_54901
124127	B7V3K3	F16PA_PSEA8	Fructose-1,6-bisphosphatase class 1 (FBPase class 1) (EC 3.1.3.11) (D-fructose-1,6-bisphosphate 1-phosphohydrolase class 1)	fbp PLES_55001
467153	B7V3L1	THII_PSEA8	tRNA sulfurtransferase (EC 2.8.1.4) (Sulfur carrier protein ThiS sulfurtransferase) (Thiamine biosynthesis protein ThiI) (tRNA 4-thiouridine synthase)	thiI PLES_55081
427633	B7V3M1	SECB_PSEA8	Protein-export protein SecB	secB PLES_55181
174177	B7V3N3	HIS6_PSEA8	Imidazole glycerol phosphate synthase subunit HisF (EC 4.1.3.-) (IGP synthase cyclase subunit) (IGP synthase subunit HisF) (ImGP synthase subunit HisF) (IGPS subunit HisF)	hisF PLES_55301
173266	B7V3N4	HIS4_PSEA8	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase (EC 5.3.1.16) (Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase)	hisA PLES_55311
174759	B7V3N7	HIS7_PSEA8	Imidazoleglycerol-phosphate dehydratase (IGPD) (EC 4.2.1.19)	hisB PLES_55341
130642	B7V3P2	FETP_PSEA8	Probable Fe(2+)-trafficking protein	PLES_55391
292646	B7V3T9	PCKA_PSEA8	Phosphoenolpyruvate carboxykinase (ATP) (PCK) (PEP carboxykinase) (PEPCK) (EC 4.1.1.49)	pckA PLES_55861
180112	B7V3U0	HSLO_PSEA8	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO PLES_55871
347677	B7V3U4	RIMK_PSEA8	Probable alpha-L-glutamate ligase (EC 6.3.2.-)	rimK PLES_55911
161554	B7V3V0	GSH1_PSEA8	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	gshA PLES_55971
466874	B7V3W7	THIG_PSEA8	Thiazole synthase (EC 2.8.1.10)	thiG PLES_03781
234465	B7V3X6	METX_PSEA8	Homoserine O-acetyltransferase (EC 2.3.1.31) (Homoserine O-trans-acetylase) (HTA) (Homoserine transacetylase)	metX PLES_03871
328431	B7V3Y9	PYRB_PSEA8	Aspartate carbamoyltransferase (EC 2.1.3.2) (Aspartate transcarbamylase) (ATCase)	pyrB PLES_04001
332206	B7V3Z0	PYRR_PSEA8	Bifunctional protein PyrR [Includes: Pyrimidine operon regulatory protein; Uracil phosphoribosyltransferase (UPRTase) (EC 2.4.2.9)]	pyrR PLES_04011
547874	B7V3Z1	YQGF_PSEA8	Putative pre-16S rRNA nuclease (EC 3.1.-.-)	PLES_04021
525378	B7V3Z2	Y403_PSEA8	UPF0301 protein PLES_04031	PLES_04031
525803	B7V411	Y421_PSEA8	UPF0312 protein PLES_04211	PLES_04211
422988	B7V419	SAHH_PSEA8	Adenosylhomocysteinase (EC 3.3.1.1) (S-adenosyl-L-homocysteine hydrolase) (AdoHcyase)	ahcY PLES_04301
226564	B7V467	MASZ_PSEA8	Malate synthase G (EC 2.3.3.9)	glcB PLES_04781
43669	B7V485	BIOB_PSEA8	Biotin synthase (EC 2.8.1.6)	bioB PLES_04961
44371	B7V486	BIOF_PSEA8	8-amino-7-oxononanoate synthase (AONS) (EC 2.3.1.47) (7-keto-8-amino-pelargonic acid synthase) (7-KAP synthase) (KAPA synthase) (8-amino-7-ketopelargonate synthase)	bioF PLES_04971
44107	B7V489	BIOD_PSEA8	ATP-dependent dethiobiotin synthetase BioD (EC 6.3.3.3) (DTB synthetase) (DTBS) (Dethiobiotin synthase)	bioD PLES_05001
233770	B7V4D3	METK_PSEA8	S-adenosylmethionine synthase (AdoMet synthase) (EC 2.5.1.6) (MAT) (Methionine adenosyltransferase)	metK PLES_05441
299655	B7V4D9	PGK_PSEA8	Phosphoglycerate kinase (EC 2.7.2.3)	pgk PLES_05501
406461	B7V4G5	RS21_PSEA8	30S ribosomal protein S21	rpsU PLES_05761
483131	B7V4G6	TSAD_PSEA8	tRNA N6-adenosine threonylcarbamoyltransferase (EC 2.3.1.234) (N6-L-threonylcarbamoyladenine synthase) (t(6)A synthase) (t(6)A37 threonylcarbamoyladenosine biosynthesis protein TsaD) (tRNA threonylcarbamoyladenosine biosynthesis protein TsaD)	tsaD gcp PLES_05771
305616	B7V4G7	PLSY_PSEA8	Glycerol-3-phosphate acyltransferase (Acyl-PO4 G3P acyltransferase) (Acyl-phosphate--glycerol-3-phosphate acyltransferase) (G3P acyltransferase) (GPAT) (EC 2.3.1.n3) (Lysophosphatidic acid synthase) (LPA synthase)	plsY PLES_05781
54379	B7V4H0	CCA_PSEA8	Multifunctional CCA protein [Includes: CCA-adding enzyme (EC 2.7.7.72) (CCA tRNA nucleotidyltransferase) (tRNA CCA-pyrophosphorylase) (tRNA adenylyl-/cytidylyl-transferase) (tRNA nucleotidyltransferase) (tRNA-NT); 2'-nucleotidase (EC 3.1.3.-); 2',3'-cyclic phosphodiesterase (EC 3.1.4.-); Phosphatase (EC 3.1.3.-)]	cca PLES_05811
528769	B7V4H3	Y584_PSEA8	UPF0229 protein PLES_05841	PLES_05841
152974	B7V4H5	GLPE_PSEA8	Thiosulfate sulfurtransferase GlpE (EC 2.8.1.1)	glpE PLES_05861
18130	B7V4H6	APAH_PSEA8	Bis(5'-nucleosyl)-tetraphosphatase, symmetrical (EC 3.6.1.41) (Ap4A hydrolase) (Diadenosine 5',5'''-P1,P4-tetraphosphate pyrophosphohydrolase) (Diadenosine tetraphosphatase)	apaH PLES_05871
17922	B7V4H7	APAG_PSEA8	Protein ApaG	apaG PLES_05881
219256	B7V4I1	LPTD_PSEA8	LPS-assembly protein LptD	lptD imp ostA PLES_05921
125632	B7V4R0	FABH_PSEA8	3-oxoacyl-[acyl-carrier-protein] synthase 3 (EC 2.3.1.180) (3-oxoacyl-[acyl-carrier-protein] synthase III) (Beta-ketoacyl-ACP synthase III) (KAS III)	fabH PLES_17311
496823	B7V4X6	UVRC_PSEA8	UvrABC system protein C (Protein UvrC) (Excinuclease ABC subunit C)	uvrC PLES_26031
20897	B7V594	ARGA_PSEA8	Amino-acid acetyltransferase (EC 2.3.1.1) (N-acetylglutamate synthase) (AGS) (NAGS)	argA PLES_55981
528476	B7V5B5	Y5619_PSEA8	UPF0149 protein PLES_56191	PLES_56191
488551	B7V5C7	UBID_PSEA8	3-octaprenyl-4-hydroxybenzoate carboxy-lyase (EC 4.1.1.98) (Polyprenyl p-hydroxybenzoate decarboxylase)	ubiD PLES_56311
528519	B7V5D7	Y5641_PSEA8	UPF0178 protein PLES_56411	PLES_56411
168997	B7V5F0	HEM3_PSEA8	Porphobilinogen deaminase (PBG) (EC 2.5.1.61) (Hydroxymethylbilane synthase) (HMBS) (Pre-uroporphyrinogen synthase)	hemC PLES_56541
23529	B7V5F3	ARLY_PSEA8	Argininosuccinate lyase (ASAL) (EC 4.3.2.1) (Arginosuccinase)	argH PLES_56571
90193	B7V5G9	DAPF_PSEA8	Diaminopimelate epimerase (DAP epimerase) (EC 5.1.1.7)	dapF PLES_56731
506806	B7V5H1	XERC_PSEA8	Tyrosine recombinase XerC	xerC PLES_56751
507698	B7V5I9	XPT_PSEA8	Xanthine phosphoribosyltransferase (XPRTase) (EC 2.4.2.22)	xpt PLES_56931
366628	B7V5K7	RL28_PSEA8	50S ribosomal protein L28	rpmB PLES_57111
528607	B7V5L0	Y5714_PSEA8	UPF0758 protein PLES_57141	PLES_57141
107593	B7V5L2	DUT_PSEA8	Deoxyuridine 5'-triphosphate nucleotidohydrolase (dUTPase) (EC 3.6.1.23) (dUTP pyrophosphatase)	dut PLES_57161
21319	B7V5L4	ARGB_PSEA8	Acetylglutamate kinase (EC 2.7.2.8) (N-acetyl-L-glutamate 5-phosphotransferase) (NAG kinase) (AGK)	argB PLES_57181
329866	B7V5M2	PYRE_PSEA8	Orotate phosphoribosyltransferase (OPRT) (OPRTase) (EC 2.4.2.10)	pyrE PLES_57261
386650	B7V5M5	RNPH_PSEA8	Ribonuclease PH (RNase PH) (EC 2.7.7.56) (tRNA nucleotidyltransferase)	rph PLES_57291
392753	B7V5M8	RPOZ_PSEA8	DNA-directed RNA polymerase subunit omega (RNAP omega subunit) (EC 2.7.7.6) (RNA polymerase omega subunit) (Transcriptase subunit omega)	rpoZ PLES_57321
488065	B7V5P9	UBIA_PSEA8	4-hydroxybenzoate octaprenyltransferase (EC 2.5.1.-) (4-HB polyprenyltransferase)	ubiA PLES_57531
42075	B7V5R3	BETA_PSEA8	Oxygen-dependent choline dehydrogenase (CDH) (CHD) (EC 1.1.99.1) (Betaine aldehyde dehydrogenase) (BADH) (EC 1.2.1.8)	betA PLES_57671
42201	B7V5R4	BETB_PSEA8	NAD/NADP-dependent betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8)	betB PLES_57681
42306	B7V5R5	BETI_PSEA8	HTH-type transcriptional regulator BetI	betI PLES_57691
67375	B7V5T6	CLSA_PSEA8	Cardiolipin synthase A (CL synthase) (EC 2.7.8.-)	clsA cls PLES_57901
480055	B7V608	TRPD_PSEA8	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	trpD PLES_06291
479542	B7V609	TRPC_PSEA8	Indole-3-glycerol phosphate synthase (IGPS) (EC 4.1.1.48)	trpC PLES_06301
437254	B7V612	SPED_PSEA8	S-adenosylmethionine decarboxylase proenzyme (AdoMetDC) (SAMDC) (EC 4.1.1.50) [Cleaved into: S-adenosylmethionine decarboxylase beta chain; S-adenosylmethionine decarboxylase alpha chain]	speD PLES_06331
73385	B7V613	COQ7_PSEA8	2-nonaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase (EC 1.14.13.-) (5-demethoxyubiquinone hydroxylase) (DMQ hydroxylase)	coq7 PLES_06341
21791	B7V620	ARGC_PSEA8	N-acetyl-gamma-glutamyl-phosphate reductase (AGPR) (EC 1.2.1.38) (N-acetyl-glutamate semialdehyde dehydrogenase) (NAGSA dehydrogenase)	argC PLES_06411
120519	B7V623	ERPA_PSEA8	Iron-sulfur cluster insertion protein ErpA	erpA PLES_06441
70890	B7V628	COAX_PSEA8	Type III pantothenate kinase (EC 2.7.1.33) (PanK-III) (Pantothenic acid kinase)	coaX PLES_06491
353500	B7V633	RL11_PSEA8	50S ribosomal protein L11	rplK PLES_06541
360305	B7V634	RL1_PSEA8	50S ribosomal protein L1	rplA PLES_06551
352652	B7V635	RL10_PSEA8	50S ribosomal protein L10	rplJ PLES_06561
378490	B7V636	RL7_PSEA8	50S ribosomal protein L7/L12	rplL PLES_06571
390624	B7V637	RPOB_PSEA8	DNA-directed RNA polymerase subunit beta (RNAP subunit beta) (EC 2.7.7.6) (RNA polymerase subunit beta) (Transcriptase subunit beta)	rpoB PLES_06581
398931	B7V639	RS12_PSEA8	30S ribosomal protein S12	rpsL PLES_06601
412068	B7V640	RS7_PSEA8	30S ribosomal protein S7	rpsG PLES_06611
397231	B7V643	RS10_PSEA8	30S ribosomal protein S10	rpsJ PLES_06641
374963	B7V644	RL3_PSEA8	50S ribosomal protein L3	rplC PLES_06651
375969	B7V645	RL4_PSEA8	50S ribosomal protein L4	rplD PLES_06661
363556	B7V646	RL23_PSEA8	50S ribosomal protein L23	rplW PLES_06671
368198	B7V647	RL2_PSEA8	50S ribosomal protein L2	rplB PLES_06681
404859	B7V648	RS19_PSEA8	30S ribosomal protein S19	rpsS PLES_06691
362788	B7V649	RL22_PSEA8	50S ribosomal protein L22	rplV PLES_06701
356900	B7V651	RL16_PSEA8	50S ribosomal protein L16	rplP PLES_06721
367345	B7V652	RL29_PSEA8	50S ribosomal protein L29	rpmC PLES_06731
403168	B7V653	RS17_PSEA8	30S ribosomal protein S17	rpsQ PLES_06741
355179	B7V654	RL14_PSEA8	50S ribosomal protein L14	rplN PLES_06751
364419	B7V655	RL24_PSEA8	50S ribosomal protein L24	rplX PLES_06761
376793	B7V656	RL5_PSEA8	50S ribosomal protein L5	rplE PLES_06771
400711	B7V657	RS14_PSEA8	30S ribosomal protein S14	rpsN PLES_06781
413000	B7V658	RS8_PSEA8	30S ribosomal protein S8	rpsH PLES_06791
377607	B7V659	RL6_PSEA8	50S ribosomal protein L6	rplF PLES_06801
358654	B7V660	RL18_PSEA8	50S ribosomal protein L18	rplR PLES_06811
410419	B7V661	RS5_PSEA8	30S ribosomal protein S5	rpsE PLES_06821
369017	B7V662	RL30_PSEA8	50S ribosomal protein L30	rpmD PLES_06831
356074	B7V663	RL15_PSEA8	50S ribosomal protein L15	rplO PLES_06841
399780	B7V665	RS13_PSEA8	30S ribosomal protein S13	rpsM PLES_06861
398064	B7V666	RS11_PSEA8	30S ribosomal protein S11	rpsK PLES_06871
409652	B7V667	RS4_PSEA8	30S ribosomal protein S4	rpsD PLES_06881
357735	B7V669	RL17_PSEA8	50S ribosomal protein L17	rplQ PLES_06901
458501	B7V6L2	SYY_PSEA8	Tyrosine--tRNA ligase (EC 6.1.1.1) (Tyrosyl-tRNA synthetase) (TyrRS)	tyrS PLES_08331
435917	B7V6N7	SOTB_PSEA8	Probable sugar efflux transporter	sotB PLES_08581
335675	B7V6T4	RAPA_PSEA8	RNA polymerase-associated protein RapA (EC 3.6.4.-) (ATP-dependent helicase HepA)	rapA PLES_17581
241905	B7V6V8	MNTP_PSEA8	Putative manganese efflux pump MntP	mntP PLES_21541
53129	B7V6W0	CBID_PSEA8	Cobalt-precorrin-5B C(1)-methyltransferase (EC 2.1.1.195) (Cobalt-precorrin-6A synthase)	cbiD PLES_21561
528809	B7V719	Y5878_PSEA8	UPF0391 membrane protein PLES_58781	PLES_58781
117356	B7V729	ENGB_PSEA8	Probable GTP-binding protein EngB	engB PLES_58881
204620	B7V732	KHSE_PSEA8	Homoserine kinase (HK) (HSK) (EC 2.7.1.39)	thrB PLES_58911
295777	B7V753	PDXY_PSEA8	Pyridoxal kinase PdxY (PL kinase) (EC 2.7.1.35)	pdxY PLES_59121
145157	B7V776	GCH4_PSEA8	GTP cyclohydrolase FolE2 (EC 3.5.4.16)	folE2 PLES_59351
151653	B7V789	GLMU_PSEA8	Bifunctional protein GlmU [Includes: UDP-N-acetylglucosamine pyrophosphorylase (EC 2.7.7.23) (N-acetylglucosamine-1-phosphate uridyltransferase); Glucosamine-1-phosphate N-acetyltransferase (EC 2.3.1.157)]	glmU PLES_59481
36375	B7V790	ATPE_PSEA8	ATP synthase epsilon chain (ATP synthase F1 sector epsilon subunit) (F-ATPase epsilon subunit)	atpC PLES_59491
34804	B7V791	ATPB_PSEA8	ATP synthase subunit beta (EC 3.6.3.14) (ATP synthase F1 sector subunit beta) (F-ATPase subunit beta)	atpD PLES_59501
38019	B7V792	ATPG_PSEA8	ATP synthase gamma chain (ATP synthase F1 sector gamma subunit) (F-ATPase gamma subunit)	atpG PLES_59511
33791	B7V793	ATPA_PSEA8	ATP synthase subunit alpha (EC 3.6.3.14) (ATP synthase F1 sector subunit alpha) (F-ATPase subunit alpha)	atpA PLES_59521
